,filename,path,mimeType,fileType,job_id,aws_path,Status,Error,DatadocsURL,bytesize,checksum
1088,sea_fan_parasite_growth.csv,_jgofs/output/20230414143635/datasets/data/3719/dataURL/sea_fan_parasite_growth.csv,text/csv,Comma Separated Values (.csv),4WW2rXwFBZmXjo,4WW2rXwFBZmXjo/sea_fan_parasite_growth.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/4WW2rXwFBZmXjo/sea_fan_parasite_growth.csv,7249,1cdd007f8b05d6fb18b8fef533f44128
1089,sea_fan_survey.csv,_jgofs/output/20230414143635/datasets/data/3720/dataURL/sea_fan_survey.csv,text/csv,Comma Separated Values (.csv),8XXgy4Asz9n52k,8XXgy4Asz9n52k/sea_fan_survey.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/8XXgy4Asz9n52k/sea_fan_survey.csv,20602,a6b835b675b2694dd85b4f9626bc46ff
1090,fishlarvae_Bon_bss.csv,_jgofs/output/20230414143635/datasets/data/3721/dataURL/fishlarvae_Bon_bss.csv,text/csv,Comma Separated Values (.csv),8XXgy4AsPLlmXJ,8XXgy4AsPLlmXJ/fishlarvae_Bon_bss.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/8XXgy4AsPLlmXJ/fishlarvae_Bon_bss.csv,176516,9ee01bbbeaacd54887e13e472694db87
1091,Nuts_ODF_Nuts.csv,_jgofs/output/20230414143635/datasets/data/3722/dataURL/Nuts_ODF_Nuts.csv,text/csv,Comma Separated Values (.csv),qAAoEN5t8WJPQl,qAAoEN5t8WJPQl/Nuts_ODF_Nuts.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/qAAoEN5t8WJPQl/Nuts_ODF_Nuts.csv,11617,a520ba58be34164d9b61a4d32ae5f47d
1092,Nuts_OPA_NH4.csv,_jgofs/output/20230414143635/datasets/data/3723/dataURL/Nuts_OPA_NH4.csv,text/csv,Comma Separated Values (.csv),yppz4YOH0zXzJp,yppz4YOH0zXzJp/Nuts_OPA_NH4.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/yppz4YOH0zXzJp/Nuts_OPA_NH4.csv,3308,9aeafd9852ea66fe028825d40fbb0b2c
1093,Chlorophyll.csv,_jgofs/output/20230414143635/datasets/data/3724/dataURL/Chlorophyll.csv,text/csv,Comma Separated Values (.csv),6YYMwZ7HoZAq7,6YYMwZ7HoZAq7/Chlorophyll.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/6YYMwZ7HoZAq7/Chlorophyll.csv,80329,5debaeb1c6edca0329dc3aef6368cf1b
1094,POC_PON_Analysis.csv,_jgofs/output/20230414143635/datasets/data/3725/dataURL/POC_PON_Analysis.csv,text/csv,Comma Separated Values (.csv),rggpGONu6QYEow,rggpGONu6QYEow/POC_PON_Analysis.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/rggpGONu6QYEow/POC_PON_Analysis.csv,14150,b7fa9a195c84b1a0fc2063a2c50c7d08
1095,eventlogs.csv,_jgofs/output/20230414143635/datasets/data/3726/dataURL/eventlogs.csv,text/csv,Comma Separated Values (.csv),933jz47tM5wlyW,933jz47tM5wlyW/eventlogs.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/933jz47tM5wlyW/eventlogs.csv,17682,0d51c4906719444ba01371b8af7e7d41
1096,bottle_data.csv,_jgofs/output/20230414143635/datasets/data/3727/dataURL/bottle_data.csv,text/csv,Comma Separated Values (.csv),A88rL42I94AZW0,A88rL42I94AZW0/bottle_data.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/A88rL42I94AZW0/bottle_data.csv,92707,cd62dece9bb7f77ac80f3f56a1b3587c
1097,AT18-02_CTD.csv,_jgofs/output/20230414143635/datasets/data/3728/dataURL/AT18-02_CTD.csv,text/csv,Comma Separated Values (.csv),0AAMnQmCgvB9y6,0AAMnQmCgvB9y6/AT18-02_CTD.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/0AAMnQmCgvB9y6/AT18-02_CTD.csv,199961491,0c87bdf6d3d1d49bde12cf48dfbea984
1098,WS1010_CTD.csv,_jgofs/output/20230414143635/datasets/data/3729/dataURL/WS1010_CTD.csv,text/csv,Comma Separated Values (.csv),l880yGmIOkQm4X,l880yGmIOkQm4X/WS1010_CTD.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/l880yGmIOkQm4X/WS1010_CTD.csv,711985375,be11b80040f5f55ed26a91e9e83c9878
1099,MOCNESS_Depths.csv,_jgofs/output/20230414143635/datasets/data/3730/dataURL/MOCNESS_Depths.csv,text/csv,Comma Separated Values (.csv),VJJWD69HlYl90v,VJJWD69HlYl90v/MOCNESS_Depths.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/VJJWD69HlYl90v/MOCNESS_Depths.csv,12125,004c071ea10f87aca98e00535e696bec
1100,MOCNESS_Data.csv,_jgofs/output/20230414143635/datasets/data/3731/dataURL/MOCNESS_Data.csv,text/csv,Comma Separated Values (.csv),DwwxO4AsB5RY7n,DwwxO4AsB5RY7n/MOCNESS_Data.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/DwwxO4AsB5RY7n/MOCNESS_Data.csv,2272304,adb5e5c911d98724d94848fb646622ac
1101,MOCNESS_Stations.csv,_jgofs/output/20230414143635/datasets/data/3732/dataURL/MOCNESS_Stations.csv,text/csv,Comma Separated Values (.csv),XYYPG4RSq48vlB,XYYPG4RSq48vlB/MOCNESS_Stations.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/XYYPG4RSq48vlB/MOCNESS_Stations.csv,2175,3a823fbd7eb52926a6d4d8ee3a08b2e1
1102,BONGO_LOPC_Stations.csv,_jgofs/output/20230414143635/datasets/data/3733/dataURL/BONGO_LOPC_Stations.csv,text/csv,Comma Separated Values (.csv),wnnxNWlC0xqnV3,wnnxNWlC0xqnV3/BONGO_LOPC_Stations.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/wnnxNWlC0xqnV3/BONGO_LOPC_Stations.csv,4380,8abec91907f733ca5d7b32224afc5c5c
1103,SOLOPC_Stations.csv,_jgofs/output/20230414143635/datasets/data/3734/dataURL/SOLOPC_Stations.csv,text/csv,Comma Separated Values (.csv),xooy0Xwf1QmZxG,xooy0Xwf1QmZxG/SOLOPC_Stations.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/xooy0Xwf1QmZxG/SOLOPC_Stations.csv,1110,29c4a282ae6798336608340589b18443
1104,BONGO_LOPC_Log.csv,_jgofs/output/20230414143635/datasets/data/3735/dataURL/BONGO_LOPC_Log.csv,text/csv,Comma Separated Values (.csv),3YY3qWPTx7N6Jn,3YY3qWPTx7N6Jn/BONGO_LOPC_Log.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/3YY3qWPTx7N6Jn/BONGO_LOPC_Log.csv,5681,17300da55ac849c0dc5f728d38d1a0b0
1105,SOLOPC_CTD.csv,_jgofs/output/20230414143635/datasets/data/3736/dataURL/SOLOPC_CTD.csv,text/csv,Comma Separated Values (.csv),vmmwMVrc7kqr8o,vmmwMVrc7kqr8o/SOLOPC_CTD.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/vmmwMVrc7kqr8o/SOLOPC_CTD.csv,19805502,09a69c6433665a47fede33c4315c6320
1106,BONGO_LOPC_UnProcData.csv,_jgofs/output/20230414143635/datasets/data/3737/dataURL/BONGO_LOPC_UnProcData.csv,text/csv,Comma Separated Values (.csv),4WW2rX3UYAz12m,4WW2rX3UYAz12m/BONGO_LOPC_UnProcData.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/4WW2rX3UYAz12m/BONGO_LOPC_UnProcData.csv,4926,6349cd84507cd56adb360bdd4cbb6d3e
1107,SOLOPC_UnProcData.csv,_jgofs/output/20230414143635/datasets/data/3738/dataURL/SOLOPC_UnProcData.csv,text/csv,Comma Separated Values (.csv),JEE1n59iyzNokW,JEE1n59iyzNokW/SOLOPC_UnProcData.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/JEE1n59iyzNokW/SOLOPC_UnProcData.csv,2345,1fe62fc70679f05df96de648585c74eb
1108,KN207-03_event_log.csv,_jgofs/output/20230414143635/datasets/data/3739/dataURL/KN207-03_event_log.csv,text/csv,Comma Separated Values (.csv),4WW2rXyc7LZpZk,4WW2rXyc7LZpZk/KN207-03_event_log.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/4WW2rXyc7LZpZk/KN207-03_event_log.csv,68151,4db44636f7408719932fde206d15e652
1109,reeve_logs.csv,_jgofs/output/20230414143635/datasets/data/3740/dataURL/reeve_logs.csv,text/csv,Comma Separated Values (.csv),OJJGv40T0MPQBL,OJJGv40T0MPQBL/reeve_logs.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/OJJGv40T0MPQBL/reeve_logs.csv,214,ce75c7cf454796dd987a798cef626929
1110,secm_ctd.csv,_jgofs/output/20230414143635/datasets/data/3741/dataURL/secm_ctd.csv,text/csv,Comma Separated Values (.csv),3YY3qWxcxlgnw,3YY3qWxcxlgnw/secm_ctd.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/3YY3qWxcxlgnw/secm_ctd.csv,113931,7b78186e3286a041f46a7aa86a0652d8
1111,eventlog_WB1105.csv,_jgofs/output/20230414143635/datasets/data/3742/dataURL/eventlog_WB1105.csv,text/csv,Comma Separated Values (.csv),7DDMx4BszPAKDy,7DDMx4BszPAKDy/eventlog_WB1105.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/7DDMx4BszPAKDy/eventlog_WB1105.csv,7823,7b57231957b8172d2569b3ff19bb52e4
1112,KN207-03_alongtrack.csv,_jgofs/output/20230414143635/datasets/data/3743/dataURL/KN207-03_alongtrack.csv,text/csv,Comma Separated Values (.csv),qAAoENWTkqElzR,qAAoENWTkqElzR/KN207-03_alongtrack.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/qAAoENWTkqElzR/KN207-03_alongtrack.csv,11209972,55294a250d8cf17162cd554553afe56a
1113,opc_ccs_alt.csv,_jgofs/output/20230414143635/datasets/data/3744/dataURL/opc_ccs_alt.csv,text/csv,Comma Separated Values (.csv),WWW1E4AfyY9BVW,WWW1E4AfyY9BVW/opc_ccs_alt.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/WWW1E4AfyY9BVW/opc_ccs_alt.csv,2940828380,7d81665dfd551138ff80dce486ac95f8
1114,CTD_TN277.csv,_jgofs/output/20230414143635/datasets/data/3745/dataURL/CTD_TN277.csv,text/csv,Comma Separated Values (.csv),jAABwDWToQKRY,jAABwDWToQKRY/CTD_TN277.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/jAABwDWToQKRY/CTD_TN277.csv,1214073,f2da2cd6835c827671dbb63d219e8840
1115,CTD_PUMP_SampleLogs_GT11.csv,_jgofs/output/20230414143635/datasets/data/3746/dataURL/CTD_PUMP_SampleLogs_GT11.csv,text/csv,Comma Separated Values (.csv),ZZZgKjKsP5gXYG,ZZZgKjKsP5gXYG/CTD_PUMP_SampleLogs_GT11.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/ZZZgKjKsP5gXYG/CTD_PUMP_SampleLogs_GT11.csv,3632,1f1a6b2e79d80f7191c61a4e9c0bd3cd
1116,opc_ccs_nonzero.csv,_jgofs/output/20230414143635/datasets/data/3747/dataURL/opc_ccs_nonzero.csv,text/csv,Comma Separated Values (.csv),933jz4zTYXG2pk,933jz4zTYXG2pk/opc_ccs_nonzero.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/933jz4zTYXG2pk/opc_ccs_nonzero.csv,1046081070,7921b289939816a15394feb1fe53f6bc
1117,alongtrack_NH1208.csv,_jgofs/output/20230414143635/datasets/data/3748/dataURL/alongtrack_NH1208.csv,text/csv,Comma Separated Values (.csv),8XXgy4yTjKB9Gx,8XXgy4yTjKB9Gx/alongtrack_NH1208.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/8XXgy4yTjKB9Gx/alongtrack_NH1208.csv,59887692,afe2265f246b6b1069869cf41db5f34c
1118,CTD_cast_sheets.csv,_jgofs/output/20230414143635/datasets/data/3749/dataURL/CTD_cast_sheets.csv,text/csv,Comma Separated Values (.csv),EKKyg4gtlgwRmj,EKKyg4gtlgwRmj/CTD_cast_sheets.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/EKKyg4gtlgwRmj/CTD_cast_sheets.csv,435,aa0ba7ad3526c11a81d0631fc8484d49
1119,one-min_nav.csv,_jgofs/output/20230414143635/datasets/data/3750/dataURL/one-min_nav.csv,text/csv,Comma Separated Values (.csv),xooy0X0tQE8q21,xooy0X0tQE8q21/one-min_nav.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/xooy0X0tQE8q21/one-min_nav.csv,9746312,c15e3916c9f0032767a85aac52f61cfc
1120,chlorophyll.csv,_jgofs/output/20230414143635/datasets/data/3751/dataURL/chlorophyll.csv,text/csv,Comma Separated Values (.csv),1VVMoROSqnpEvN,1VVMoROSqnpEvN/chlorophyll.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/1VVMoROSqnpEvN/chlorophyll.csv,132849,0cc1f3c76f163979a2761c50852126b4
1121,DIC.csv,_jgofs/output/20230414143635/datasets/data/3752/dataURL/DIC.csv,text/csv,Comma Separated Values (.csv),wnnxNWzU82EwG,wnnxNWzU82EwG/DIC.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/wnnxNWzU82EwG/DIC.csv,79889,614180e0b34da4f0120f6d5dffb17e8b
1122,pH.csv,_jgofs/output/20230414143635/datasets/data/3753/dataURL/pH.csv,text/csv,Comma Separated Values (.csv),g77yqzOUN1KzX7,g77yqzOUN1KzX7/pH.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/g77yqzOUN1KzX7/pH.csv,138505,e23bf13fda08bff2304e00bf7de2e0d7
1123,ammonium.csv,_jgofs/output/20230414143635/datasets/data/3754/dataURL/ammonium.csv,text/csv,Comma Separated Values (.csv),k66gxEkt5GoyqY,k66gxEkt5GoyqY/ammonium.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/k66gxEkt5GoyqY/ammonium.csv,163628,f75bfea19ef4b949f2bebf5ef3f741da
1124,NO2_NO3.csv,_jgofs/output/20230414143635/datasets/data/3755/dataURL/NO2_NO3.csv,text/csv,Comma Separated Values (.csv),B11vM4JSAJA8D,B11vM4JSAJA8D/NO2_NO3.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/B11vM4JSAJA8D/NO2_NO3.csv,123470,4192e43bf243c527cd108a97c2970f71
1125,PO4_SiOH4.csv,_jgofs/output/20230414143635/datasets/data/3756/dataURL/PO4_SiOH4.csv,text/csv,Comma Separated Values (.csv),JEE1n5gCpl8w9B,JEE1n5gCpl8w9B/PO4_SiOH4.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/JEE1n5gCpl8w9B/PO4_SiOH4.csv,124616,c8d36fdef956e4b34ef7fd1bb37daad6
1126,seep_specimens.csv,_jgofs/output/20230414143635/datasets/data/3757/dataURL/seep_specimens.csv,text/csv,Comma Separated Values (.csv),5AAMvYpfwx6r22,5AAMvYpfwx6r22/seep_specimens.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/5AAMvYpfwx6r22/seep_specimens.csv,8416,252d5b1e74ddbc6262a461fe749c28aa
1127,alongtrack_TN277.csv,_jgofs/output/20230414143635/datasets/data/3758/dataURL/alongtrack_TN277.csv,text/csv,Comma Separated Values (.csv),XYYPG4zsDYvMKY,XYYPG4zsDYvMKY/alongtrack_TN277.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/XYYPG4zsDYvMKY/alongtrack_TN277.csv,40881709,56b0feffbf9c1a8236d09f32dfc5bcc6
1128,seep_stations.csv,_jgofs/output/20230414143635/datasets/data/3759/dataURL/seep_stations.csv,text/csv,Comma Separated Values (.csv),vmmwMV4C44ZVKE,vmmwMV4C44ZVKE/seep_stations.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/vmmwMV4C44ZVKE/seep_stations.csv,1066,01dfc90afa81e2262bae5e2e4aad1ea7
1129,cruisetracks.csv,_jgofs/output/20230414143635/datasets/data/3760/dataURL/cruisetracks.csv,text/csv,Comma Separated Values (.csv),1VVMoRAUEOvYEr,1VVMoRAUEOvYEr/cruisetracks.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/1VVMoRAUEOvYEr/cruisetracks.csv,4723194,03769928d77638eaadd5f3a24f49aa24
1130,seep_isotopes.csv,_jgofs/output/20230414143635/datasets/data/3761/dataURL/seep_isotopes.csv,text/csv,Comma Separated Values (.csv),933jz4Mf2A1pr2,933jz4Mf2A1pr2/seep_isotopes.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/933jz4Mf2A1pr2/seep_isotopes.csv,2797,d6098f2bb8a44d90497a7d9b6aba92f2
1131,secm_nuts.csv,_jgofs/output/20230414143635/datasets/data/3762/dataURL/secm_nuts.csv,text/csv,Comma Separated Values (.csv),VJJWD6MikzRjxj,VJJWD6MikzRjxj/secm_nuts.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/VJJWD6MikzRjxj/secm_nuts.csv,63065,47a593a91cfd02bf8b4e91302f646371
1132,seep_species_abund.csv,_jgofs/output/20230414143635/datasets/data/3763/dataURL/seep_species_abund.csv,text/csv,Comma Separated Values (.csv),KAAGo4qiMZr5ZZ,KAAGo4qiMZr5ZZ/seep_species_abund.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/KAAGo4qiMZr5ZZ/seep_species_abund.csv,365051,e4e52c3f1d15c8bb793e8912839ada22
1133,seep_transplant.csv,_jgofs/output/20230414143635/datasets/data/3764/dataURL/seep_transplant.csv,text/csv,Comma Separated Values (.csv),zqqA8ZOhw57MrA,zqqA8ZOhw57MrA/seep_transplant.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/zqqA8ZOhw57MrA/seep_transplant.csv,126598,9105b0b633eb686eb5aea2f0049f4a93
1134,Synechococcus_ETSP.csv,_jgofs/output/20230414143635/datasets/data/3765/dataURL/Synechococcus_ETSP.csv,text/csv,Comma Separated Values (.csv),4WW2rXZu9vDwk1,4WW2rXZu9vDwk1/Synechococcus_ETSP.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/4WW2rXZu9vDwk1/Synechococcus_ETSP.csv,6192,32cc8238932e019e4adc31b3476daafb
1135,pteropod_resp_v2.csv,_jgofs/output/20230414143635/datasets/data/3766/dataURL/pteropod_resp_v2.csv,text/csv,Comma Separated Values (.csv),EKKyg4kHVXr4j,EKKyg4kHVXr4j/pteropod_resp_v2.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/EKKyg4kHVXr4j/pteropod_resp_v2.csv,48965,6e324bb1914555a78dab2a3a35783a2d
1136,pigments_sedtrap.csv,_jgofs/output/20230414143635/datasets/data/3767/dataURL/pigments_sedtrap.csv,text/csv,Comma Separated Values (.csv),EKKyg4wIgX1Amj,EKKyg4wIgX1Amj/pigments_sedtrap.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/EKKyg4wIgX1Amj/pigments_sedtrap.csv,1275,393619fb3f517909094617441e61138d
1137,pigments_watcol.csv,_jgofs/output/20230414143635/datasets/data/3768/dataURL/pigments_watcol.csv,text/csv,Comma Separated Values (.csv),OJJGv4Kt7y3Nn,OJJGv4Kt7y3Nn/pigments_watcol.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/OJJGv4Kt7y3Nn/pigments_watcol.csv,10978,0088f1a517ac51fabde88acc494def91
1138,P_fraudulenta_exp.csv,_jgofs/output/20230414143635/datasets/data/3769/dataURL/P_fraudulenta_exp.csv,text/csv,Comma Separated Values (.csv),6YYMwZQhG13J3w,6YYMwZQhG13J3w/P_fraudulenta_exp.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/6YYMwZQhG13J3w/P_fraudulenta_exp.csv,2050,21d9a196d7a2daf84ea11939086c61c6
1139,Attheya_sp_exp.csv,_jgofs/output/20230414143635/datasets/data/3770/dataURL/Attheya_sp_exp.csv,text/csv,Comma Separated Values (.csv),m77kzJ5i148ZRQ,m77kzJ5i148ZRQ/Attheya_sp_exp.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/m77kzJ5i148ZRQ/Attheya_sp_exp.csv,1390,046994bd3e4852569812ec033fbb9429
1140,P_multiseries_photosyn.csv,_jgofs/output/20230414143635/datasets/data/3771/dataURL/P_multiseries_photosyn.csv,text/csv,Comma Separated Values (.csv),l880yG3FAvqWr2,l880yG3FAvqWr2/P_multiseries_photosyn.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/l880yG3FAvqWr2/P_multiseries_photosyn.csv,2479,fb2262451237aefb3080b4d6631fd8a9
1141,seep_colonization.csv,_jgofs/output/20230414143635/datasets/data/3772/dataURL/seep_colonization.csv,text/csv,Comma Separated Values (.csv),QAAXx4yt6wJpKo,QAAXx4yt6wJpKo/seep_colonization.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/QAAXx4yt6wJpKo/seep_colonization.csv,45532,5299e5052fd8bba1f0d5296ca32516cc
1142,niskin_v2.csv,_jgofs/output/20230414143635/datasets/data/3773/dataURL/niskin_v2.csv,text/csv,Comma Separated Values (.csv),GwwAk4lfBBE6gD,GwwAk4lfBBE6gD/niskin_v2.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/GwwAk4lfBBE6gD/niskin_v2.csv,42875109,6230663827b3624f5a0aef95963d6703
1143,KN207-01_bottle.csv,_jgofs/output/20230414143635/datasets/data/3774/dataURL/KN207-01_bottle.csv,text/csv,Comma Separated Values (.csv),A88rL4VFE4kl8O,A88rL4VFE4kl8O/KN207-01_bottle.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/A88rL4VFE4kl8O/KN207-01_bottle.csv,589231,c4198ffb355c503d2080eabb6d4215f9
1144,tricho_CNP_quotas.csv,_jgofs/output/20230414143635/datasets/data/3775/dataURL/tricho_CNP_quotas.csv,text/csv,Comma Separated Values (.csv),P66Gw4vSoGnNDv,P66Gw4vSoGnNDv/tricho_CNP_quotas.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/P66Gw4vSoGnNDv/tricho_CNP_quotas.csv,399,bbecf162b3daca742e7b6cceb522bc6f
1145,tricho_fixation.csv,_jgofs/output/20230414143635/datasets/data/3776/dataURL/tricho_fixation.csv,text/csv,Comma Separated Values (.csv),vmmwMVASAP8mZy,vmmwMVASAP8mZy/tricho_fixation.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/vmmwMVASAP8mZy/tricho_fixation.csv,2062,5fd9934f42d6c7687ae27d511ff222a9
1146,ctd.csv,_jgofs/output/20230414143635/datasets/data/3777/dataURL/ctd.csv,text/csv,Comma Separated Values (.csv),5AAMvY5uxryG2B,5AAMvY5uxryG2B/ctd.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/5AAMvY5uxryG2B/ctd.csv,2187689,3a22d824755c1b0da20470f5ba3086d0
1147,tricho_growth.csv,_jgofs/output/20230414143635/datasets/data/3778/dataURL/tricho_growth.csv,text/csv,Comma Separated Values (.csv),jAABwDluYBRRW7,jAABwDluYBRRW7/tricho_growth.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/jAABwDluYBRRW7/tricho_growth.csv,355,938bfc4710ea865563e9c947d3da069b
1148,P_multiseries_exp.csv,_jgofs/output/20230414143635/datasets/data/3779/dataURL/P_multiseries_exp.csv,text/csv,Comma Separated Values (.csv),WWW1E44Ix6p82w,WWW1E44Ix6p82w/P_multiseries_exp.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/WWW1E44Ix6p82w/P_multiseries_exp.csv,1048,360d660e7c8cd0b9ddebb59389588d14
1149,P_multiseries_growth.csv,_jgofs/output/20230414143635/datasets/data/3780/dataURL/P_multiseries_growth.csv,text/csv,Comma Separated Values (.csv),6YYMwZZtyXRVAK,6YYMwZZtyXRVAK/P_multiseries_growth.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/6YYMwZZtyXRVAK/P_multiseries_growth.csv,529,a80132e27f213565378c4ed390c56171
1150,midas.csv,_jgofs/output/20230414143635/datasets/data/3781/dataURL/midas.csv,text/csv,Comma Separated Values (.csv),oAAmBLLCBkgGYR,oAAmBLLCBkgGYR/midas.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/oAAmBLLCBkgGYR/midas.csv,13664899,aa533c3b67e56e98f6e52472540b5bb5
1151,niskin.csv,_jgofs/output/20230414143635/datasets/data/3782/dataURL/niskin.csv,text/csv,Comma Separated Values (.csv),XYYPG44tkky5mA,XYYPG44tkky5mA/niskin.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/XYYPG44tkky5mA/niskin.csv,29438379,c933409e008687ae5cc4fee2d468de16
1152,DMSP_dependent_proteins.csv,_jgofs/output/20230414143635/datasets/data/3784/dataURL/DMSP_dependent_proteins.csv,text/csv,Comma Separated Values (.csv),JEE1n53cKg9J2y,JEE1n53cKg9J2y/DMSP_dependent_proteins.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/JEE1n53cKg9J2y/DMSP_dependent_proteins.csv,542,2fb60b48f20f5d42d75862116839d6b7
1153,mean_calcification.csv,_jgofs/output/20230414143635/datasets/data/3785/dataURL/mean_calcification.csv,text/csv,Comma Separated Values (.csv),g77yqzmCP6MoQK,g77yqzmCP6MoQK/mean_calcification.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/g77yqzmCP6MoQK/mean_calcification.csv,10873,fc76dd7a71c7d3160bd09005cb16f183
1154,seal_prey_by_region.csv,_jgofs/output/20230414143635/datasets/data/3786/dataURL/seal_prey_by_region.csv,text/csv,Comma Separated Values (.csv),N77Gr43CjP1nJ5,N77Gr43CjP1nJ5/seal_prey_by_region.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/N77Gr43CjP1nJ5/seal_prey_by_region.csv,4741,b99bf4e00ed76e69a177b4adbdf682d0
1155,lopc.csv,_jgofs/output/20230414143635/datasets/data/3787/dataURL/lopc.csv,text/csv,Comma Separated Values (.csv),R88Xy93SvQMWQJ,R88Xy93SvQMWQJ/lopc.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/R88Xy93SvQMWQJ/lopc.csv,416789843,2a3164053964a41915f1815296915f87
1156,light_dark_calcification.csv,_jgofs/output/20230414143635/datasets/data/3788/dataURL/light_dark_calcification.csv,text/csv,Comma Separated Values (.csv),yppz4YKTLPnR7G,yppz4YKTLPnR7G/light_dark_calcification.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/yppz4YKTLPnR7G/light_dark_calcification.csv,4806,6e0e09bc854c0f6581076a9cdd69a945
1157,phytoplankton_chl.csv,_jgofs/output/20230414143635/datasets/data/3789/dataURL/phytoplankton_chl.csv,text/csv,Comma Separated Values (.csv),yppz4YKTyY6wPD,yppz4YKTyY6wPD/phytoplankton_chl.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/yppz4YKTyY6wPD/phytoplankton_chl.csv,4039764,ec7de761a86b396fb87627e67c0e5616
1158,CoralLarvae_comparison_respir.csv,_jgofs/output/20230414143635/datasets/data/3790/dataURL/CoralLarvae_comparison_respir.csv,text/csv,Comma Separated Values (.csv),k66gxEphk3D6Qo,k66gxEphk3D6Qo/CoralLarvae_comparison_respir.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/k66gxEphk3D6Qo/CoralLarvae_comparison_respir.csv,5396,f4a18728baad1e3640211b772df4f0d6
1159,bacterioplankton_dmdA_sequences.csv,_jgofs/output/20230414143635/datasets/data/3791/dataURL/bacterioplankton_dmdA_sequences.csv,text/csv,Comma Separated Values (.csv),xooy0XRhB1N8Lz,xooy0XRhB1N8Lz/bacterioplankton_dmdA_sequences.csv,SUCCESS,,https://datadocs.bco-dmo.org/file/xooy0XRhB1N8Lz/bacterioplankton_dmdA_sequences.csv,389,bae3deaeddbb27f02186c71bc7f4dd81
